,city,company,country,date,expired,formattedLocation,formattedLocationFull,formattedRelativeTime,indeedApply,jobkey,jobtitle,latitude,longitude,onmousedown,snippet,source,sponsored,state,stations,url
20,Los Angeles,The Honest Company,US,"Fri, 24 Feb 2017 00:16:39 GMT",False,"Los Angeles, CA","Los Angeles, CA",5 days ago,True,c2629afe652e73f1,Research Chemist,34.052197,-118.24176,"indeed_clk(this,'9267');",Strong working knowledge of both lab-scale and manufacturing scale formulating and <b>chemical</b> <b>engineering</b>. Work directly with raw material and manufacturing...,The Honest Company,False,CA,,http://www.indeed.com/viewjob?jk=c2629afe652e73f1&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITyQpuYMg-H5DEw89SbZbXow&indpubnum=254802918413674&atk=1ba48hhcla4l0fo0
21,Emeryville,Zymergen,US,"Wed, 18 Jan 2017 06:49:57 GMT",False,"Emeryville, CA","Emeryville, CA 94608",30+ days ago,True,ba9ba93126469ac5,"Research Associate, Fermentation",37.84225,-122.29088,"indeed_clk(this,'9267');","<b>Chemical</b> <b>engineering</b> and microbiology:. We favor candidates with a degree and experience in relevant fields (<b>chemical</b> <b>engineering</b>, bioengineering, microbiology,...",Zymergen,False,CA,,http://www.indeed.com/viewjob?jk=ba9ba93126469ac5&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITyQpuYMg-H5DEw89SbZbXow&indpubnum=254802918413674&atk=1ba48hhcla4l0fo0
22,Oakland,"RJR Technologies, Inc.",US,"Wed, 22 Feb 2017 17:53:44 GMT",False,"Oakland, CA","Oakland, CA 94621",6 days ago,True,33ac41807cd75870,Quality Engineer,37.755493,-122.18681,"indeed_clk(this,'9267');","Bachelor’s Degree in an <b>Engineering</b> discipline such as Mechanical, Industrial, <b>Chemical</b> <b>Engineering</b>. Provide Quality <b>Engineering</b> support to Operations and...",Indeed,False,CA,,http://www.indeed.com/viewjob?jk=33ac41807cd75870&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITyQpuYMg-H5DEw89SbZbXow&indpubnum=254802918413674&atk=1ba48hhcla4l0fo0
23,Fremont,Tesla Motors,US,"Tue, 07 Feb 2017 17:05:13 GMT",False,"Fremont, CA","Fremont, CA 94538",21 days ago,False,4456a15374b6f330,Supplier Industrialization Engineer - Plating Process,37.493526,-121.94216,"indeed_clk(this,'9267');","Bachelor or Master’s Degree in Chemistry, Coatings <b>Engineering</b>, <b>Chemical</b> <b>Engineering</b>, Materials Science or similar degree....",Tesla Motors,False,CA,,http://www.indeed.com/viewjob?jk=4456a15374b6f330&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITyQpuYMg-H5DEw89SbZbXow&indpubnum=254802918413674&atk=1ba48hhcla4l0fo0
24,Fremont,Tesla Motors,US,"Tue, 07 Feb 2017 17:04:23 GMT",False,"Fremont, CA","Fremont, CA 94538",21 days ago,False,9502078a6c44083a,"Process Engineer, Paint",37.493526,-121.94216,"indeed_clk(this,'9267');","Bachelor’s Degree in Mechanical, Manufacturing, or <b>Chemical</b> <b>Engineering</b>. Lead <b>engineering</b> techs in day to day operations of their process....",Tesla Motors,False,CA,,http://www.indeed.com/viewjob?jk=9502078a6c44083a&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITyQpuYMg-H5DEw89SbZbXow&indpubnum=254802918413674&atk=1ba48hhcla4l0fo0
25,Mountain View,Google,US,"Wed, 22 Feb 2017 16:06:00 GMT",False,"Mountain View, CA","Mountain View, CA",6 days ago,False,c9b5da54fe07a9ee,"Reliability Engineer, Failure Analysis and Materials Lab",37.384617,-122.08242,"indeed_clk(this,'9619');","PhD in Materials Science, Electrical <b>Engineering</b>, Mechanical <b>Engineering</b>, Chemistry, <b>Chemical</b> <b>Engineering</b>, with a focus on experimental work or equivalent...",Google,False,CA,,http://www.indeed.com/viewjob?jk=c9b5da54fe07a9ee&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITyQpuYMg-H5DEw89SbZbXow&indpubnum=254802918413674&atk=1ba48hhnma1docsr
26,Menlo Park,Antheia,US,"Thu, 23 Feb 2017 03:24:44 GMT",False,"Menlo Park, CA","Menlo Park, CA 94025",6 days ago,True,e9506d9c76b17051,Fermentation Associate Scientist,37.436813,-122.19231,"indeed_clk(this,'9619');",Formal training in <b>chemical</b> <b>engineering</b> or a related field. Antheia is hiring an experienced associate / senior associate scientist in fermentation to design...,Indeed,False,CA,,http://www.indeed.com/viewjob?jk=e9506d9c76b17051&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITyQpuYMg-H5DEw89SbZbXow&indpubnum=254802918413674&atk=1ba48hhnma1docsr
27,Carlsbad,Ionis Pharmaceuticals,US,"Fri, 17 Feb 2017 08:16:03 GMT",False,"Carlsbad, CA","Carlsbad, CA",11 days ago,False,851a626660b01a93,Research Associate - Pharmaceutical Development,33.156593,-117.34615,"indeed_clk(this,'9619');","A BS or MS degree in bioengineering, <b>chemical</b> <b>engineering</b>, chemistry, or related field. Research Associate – Pharmaceutical Development....",Ionis Pharmaceuticals,False,CA,,http://www.indeed.com/viewjob?jk=851a626660b01a93&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITyQpuYMg-H5DEw89SbZbXow&indpubnum=254802918413674&atk=1ba48hhnma1docsr
28,Pasadena,Jet Propulsion Laboratory,US,"Wed, 01 Mar 2017 02:00:43 GMT",False,"Pasadena, CA","Pasadena, CA",4 hours ago,False,07310c95f20d6faf,Spacecraft Biological System Engineer III,34.145603,-118.14286,"indeed_clk(this,'9619');",Experience with systems <b>engineering</b> processes and practices. Extensive experience in <b>Chemical</b> and Biochemistry analytical techniques....,Jet Propulsion Laboratory,False,CA,,http://www.indeed.com/viewjob?jk=07310c95f20d6faf&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITyQpuYMg-H5DEw89SbZbXow&indpubnum=254802918413674&atk=1ba48hhnma1docsr
29,South San Francisco,Genentech,US,"Fri, 27 Jan 2017 09:11:42 GMT",False,"South San Francisco, CA","South San Francisco, CA",30+ days ago,False,4503796f89e8d7f3,"Associate Scientist / Scientist, Small Molecule Pharmaceutics, SMPS/gRED",37.653847,-122.40659,"indeed_clk(this,'9619');","In Pharmaceutical Sciences/Material sciences/<b>Chemical</b> <b>Engineering</b>, or related fields with 0 to 9 years experience in the Pharmaceutical Industry is desired....",Genentech,False,CA,,http://www.indeed.com/viewjob?jk=4503796f89e8d7f3&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITyQpuYMg-H5DEw89SbZbXow&indpubnum=254802918413674&atk=1ba48hhnma1docsr
30,Emeryville,Zymergen,US,"Wed, 22 Feb 2017 06:51:46 GMT",False,"Emeryville, CA","Emeryville, CA 94608",6 days ago,True,331da5a264c2a5f5,"Research Associate, Microbe Screening",37.84225,-122.29088,"indeed_clk(this,'9619');","We favor candidates with a background in <b>chemical</b> <b>engineering</b>, biophysics or other quantitative disciplines (BS/BA preferred)....",Zymergen,False,CA,,http://www.indeed.com/viewjob?jk=331da5a264c2a5f5&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITyQpuYMg-H5DEw89SbZbXow&indpubnum=254802918413674&atk=1ba48hhnma1docsr
31,Redwood City,Guardant Health,US,"Mon, 19 Dec 2016 22:58:51 GMT",False,"Redwood City, CA","Redwood City, CA",30+ days ago,False,afc991202d954a51,Process Engineer,37.483517,-122.23627,"indeed_clk(this,'9619');","A BS degree in <b>engineering</b> or science, preferably in molecular biology, genetics or biochemistry, bioengineering, <b>chemical</b> <b>engineering</b> or a closely-related...",Guardant Health,False,CA,,http://www.indeed.com/viewjob?jk=afc991202d954a51&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITyQpuYMg-H5DEw89SbZbXow&indpubnum=254802918413674&atk=1ba48hhnma1docsr
32,San Diego,"Genomatica, Inc.",US,"Thu, 12 Jan 2017 10:02:18 GMT",False,"San Diego, CA","San Diego, CA",30+ days ago,False,db092dc29216e62b,"Research Scientist, Computational",32.714287,-117.15385,"indeed_clk(this,'9619');","PhD in bioinformatics, bioengineering, <b>chemical</b> <b>engineering</b> and/or related field, and 0-2 years related experience;...","Genomatica, Inc.",False,CA,,http://www.indeed.com/viewjob?jk=db092dc29216e62b&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITyQpuYMg-H5DEw89SbZbXow&indpubnum=254802918413674&atk=1ba48hhnma1docsr
33,South San Francisco,Counsyl,US,"Wed, 23 Nov 2016 02:57:10 GMT",False,"South San Francisco, CA","South San Francisco, CA 94080",30+ days ago,False,054202b46d2230b3,Scientist (Development),37.65075,-122.392105,"indeed_clk(this,'9619');","You have a PhD in Molecular Biology, Computational Biology, Biochemistry, Chemistry, <b>Chemical</b> <b>Engineering</b> (or similar field), and/or significant independent...",Counsyl,False,CA,,http://www.indeed.com/viewjob?jk=054202b46d2230b3&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITyQpuYMg-H5DEw89SbZbXow&indpubnum=254802918413674&atk=1ba48hhnma1docsr
34,San Diego,"Illumina, Inc.",US,"Wed, 01 Mar 2017 00:15:49 GMT",False,"San Diego, CA","San Diego, CA",6 hours ago,False,696525f4c5e093e9,Process Development Scientist 1,32.714287,-117.15385,"indeed_clk(this,'9619');","Materials Science or Physical Chemistry, Chemistry, Biochemistry, <b>Chemical</b> <b>Engineering</b>, or Biochemical/Biomedical/Biotechnical <b>Engineering</b>, Bioengineering....","Illumina, Inc.",False,CA,,http://www.indeed.com/viewjob?jk=696525f4c5e093e9&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITyQpuYMg-H5DEw89SbZbXow&indpubnum=254802918413674&atk=1ba48hhnma1docsr
35,San Diego,"Illumina, Inc.",US,"Wed, 22 Feb 2017 23:53:54 GMT",False,"San Diego, CA","San Diego, CA",6 days ago,False,d7561da83025fa75,"Engineering Manager, Process Development",32.714287,-117.15385,"indeed_clk(this,'9619');","B.S./M.S./PhD in <b>Chemical</b> <b>Engineering</b>, Biochemical <b>Engineering</b>, Biotechnical <b>Engineering</b>, or MS/PhD in Materials Science or Physical Chemistry with at least 6...","Illumina, Inc.",False,CA,,http://www.indeed.com/viewjob?jk=d7561da83025fa75&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITyQpuYMg-H5DEw89SbZbXow&indpubnum=254802918413674&atk=1ba48hhnma1docsr
36,Milpitas,Lumentum Operations LLC,US,"Tue, 28 Feb 2017 23:27:06 GMT",False,"Milpitas, CA","Milpitas, CA",6 hours ago,False,3e6fa4ae79a93293,Test Development Engineer Intern (Intern),37.425823,-121.90659,"indeed_clk(this,'9619');","<b>Chemical</b> <b>Engineering</b>, Process/Manufacturing <b>Engineering</b>, Test/Software. Mechanical <b>Engineering</b>, Electrical <b>Engineering</b>, Industrial <b>Engineering</b>,....",Lumentum Operations LLC,False,CA,,http://www.indeed.com/viewjob?jk=3e6fa4ae79a93293&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITyQpuYMg-H5DEw89SbZbXow&indpubnum=254802918413674&atk=1ba48hhnma1docsr
37,South San Francisco,Intrexon Corporation.,US,"Tue, 07 Feb 2017 15:25:38 GMT",False,"South San Francisco, CA","South San Francisco, CA",21 days ago,False,63e8c2d70b5fb4ea,"Research Associate, Next Generation Sequencing",37.653847,-122.40659,"indeed_clk(this,'9619');","BS in molecular biology, biochemistry, <b>chemical</b> <b>engineering</b> or a related field. Be a key member of an essential team that supports IPD’s DNA construction,...",Intrexon Corporation.,False,CA,,http://www.indeed.com/viewjob?jk=63e8c2d70b5fb4ea&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITyQpuYMg-H5DEw89SbZbXow&indpubnum=254802918413674&atk=1ba48hhnma1docsr
38,San Francisco,Siluria Technologies,US,"Sun, 18 Dec 2016 16:22:29 GMT",False,"San Francisco, CA","San Francisco, CA",30+ days ago,False,741756307e21fd74,Chemical Engineer,37.774727,-122.41758,"indeed_clk(this,'9619');","MS/PhD (2-4 year experience) in <b>Chemical</b> <b>Engineering</b>, Applied Physics, or Chemistry. Siluria’s revolutionary catalyst and process technologies uniquely combine...",CA Institute for Quantitative Biosciences,False,CA,,http://www.indeed.com/viewjob?jk=741756307e21fd74&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITyQpuYMg-H5DEw89SbZbXow&indpubnum=254802918413674&atk=1ba48hhnma1docsr
39,Menlo Park,Adverum Biotechnologies,US,"Sun, 19 Feb 2017 07:54:20 GMT",False,"Menlo Park, CA","Menlo Park, CA",9 days ago,False,fe6f618c0b9a037b,Upstream Process Development Engineer II,37.453297,-122.18132,"indeed_clk(this,'9619');","Ph.D., with 0-2 years of experience, MS with 2-4 years of experience BS with 4+ years of experience in <b>Chemical</b> <b>Engineering</b>, Biochemistry, Cell &amp; Molecular...",Adverum Biotechnologies,False,CA,,http://www.indeed.com/viewjob?jk=fe6f618c0b9a037b&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITyQpuYMg-H5DEw89SbZbXow&indpubnum=254802918413674&atk=1ba48hhnma1docsr
40,Palo Alto,"PARC, a Xerox company",US,"Sat, 18 Feb 2017 07:47:04 GMT",False,"Palo Alto, CA","Palo Alto, CA",10 days ago,False,2103f758d0261ccf,Post Doc Battery,37.43956,-122.14286,"indeed_clk(this,'9619');","PhD candidate or PhD in mechanical <b>engineering</b>, chemistry, <b>chemical</b> <b>engineering</b>, or another relevant field....","PARC, a Xerox company",False,CA,,http://www.indeed.com/viewjob?jk=2103f758d0261ccf&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITyQpuYMg-H5DEw89SbZbXow&indpubnum=254802918413674&atk=1ba48hhnma1docsr
41,South San Francisco,"Profusa, Inc.",US,"Fri, 17 Feb 2017 07:31:18 GMT",False,"South San Francisco, CA","South San Francisco, CA 94080",11 days ago,True,d326425a683d45e3,Sensor Scientist/Engineer,37.653423,-122.392265,"indeed_clk(this,'9619');","Advanced degree in Chemistry, Biochemistry, <b>Chemical</b> <b>Engineering</b>, Biomedical <b>Engineering</b>, or equivalent. We are looking for a creative individual with critical...","PROFUSA, Inc.",False,CA,,http://www.indeed.com/viewjob?jk=d326425a683d45e3&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITyQpuYMg-H5DEw89SbZbXow&indpubnum=254802918413674&atk=1ba48hhnma1docsr
42,Redwood City,"Carrot Sense, Inc.",US,"Tue, 24 Jan 2017 00:39:47 GMT",False,"Redwood City, CA","Redwood City, CA 94063",30+ days ago,True,a13c2b4666e22951,Senior R&D Engineer,37.5124,-122.20084,"indeed_clk(this,'9619');","Minimum of BS or equivalent in a relevant <b>engineering</b> field such as mechanical, electrical, biomedical, or <b>chemical</b> <b>engineering</b>....","Carrot Sense, Inc.",False,CA,,http://www.indeed.com/viewjob?jk=a13c2b4666e22951&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITyQpuYMg-H5DEw89SbZbXow&indpubnum=254802918413674&atk=1ba48hhnma1docsr
43,El Cajon,GKN Aerospace Chem-tronics Inc.,US,"Wed, 22 Feb 2017 23:12:00 GMT",False,"El Cajon, CA","El Cajon, CA 92020",6 days ago,True,9bf6f25b2ca56728,Cheif Manufacturing Engineer,32.79121,-116.96154,"indeed_clk(this,'9619');","Requires a 4-year degree in aerospace, manufacturing/mechanical <b>engineering</b>, <b>chemical</b> <b>engineering</b> or equivalent combination of education and experience....",Indeed,False,CA,,http://www.indeed.com/viewjob?jk=9bf6f25b2ca56728&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITyQpuYMg-H5DEw89SbZbXow&indpubnum=254802918413674&atk=1ba48hhnma1docsr
44,Pasadena,California Institute of Technology,US,"Wed, 01 Mar 2017 02:57:47 GMT",False,"Pasadena, CA","Pasadena, CA 91125",3 hours ago,False,bb508aa57989cdd5,Fluidics and Mechanical Engineer,34.137363,-118.12088,"indeed_clk(this,'9619');",Experience in mechanical/hardware <b>engineering</b>. This position will support research being carried out in the Cai Research group in the Division of Chemistry and...,California Institute of Technology,False,CA,,http://www.indeed.com/viewjob?jk=bb508aa57989cdd5&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITyQpuYMg-H5DEw89SbZbXow&indpubnum=254802918413674&atk=1ba48hhnma1docsr
45,Emeryville,Bolt Threads,US,"Fri, 24 Feb 2017 09:29:01 GMT",False,"Emeryville, CA","Emeryville, CA",4 days ago,False,0d4ca4cf4b80a7b5,Scientist: Biochemistry/Bioseparations,37.82967,-122.28022,"indeed_clk(this,'9619');","PhD in Chemistry, Biochemistry, <b>Chemical</b> <b>Engineering</b>, or related field. Collaborate with strain <b>engineering</b>, fermentation, analytics, and materials development...",CA Institute for Quantitative Biosciences,False,CA,,http://www.indeed.com/viewjob?jk=0d4ca4cf4b80a7b5&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITyQpuYMg-H5DEw89SbZbXow&indpubnum=254802918413674&atk=1ba48hhnma1docsr
46,Irvine,Par Pharmaceutical an Endo International Company,US,"Wed, 15 Feb 2017 18:11:02 GMT",False,"Irvine, CA","Irvine, CA",13 days ago,False,ea9e9b29e2e60064,"Process Engineer, Technical Services",33.667583,-117.81868,"indeed_clk(this,'9619');",§ Bachelor’s degree in <b>Chemical</b> <b>Engineering</b> or related field with min. 3 years’ relevant exp OR. Process <b>engineering</b> duties within a single location....,Par Pharmaceutical an Endo International Company,False,CA,,http://www.indeed.com/viewjob?jk=ea9e9b29e2e60064&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITyQpuYMg-H5DEw89SbZbXow&indpubnum=254802918413674&atk=1ba48hhnma1docsr
47,San Diego,"Illumina, Inc.",US,"Wed, 01 Mar 2017 00:15:35 GMT",False,"San Diego, CA","San Diego, CA",6 hours ago,False,0bc6a455d11794f7,Engineer 1 - Process Development,32.714287,-117.15385,"indeed_clk(this,'9619');","B.S./M.S./ PhD in <b>Chemical</b> <b>Engineering</b>, Biochemical <b>Engineering</b>, Bioengineering, Biotechnical <b>Engineering</b>, Bioinformatics or MS/PhD in Materials Science or...","Illumina, Inc.",False,CA,,http://www.indeed.com/viewjob?jk=0bc6a455d11794f7&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITyQpuYMg-H5DEw89SbZbXow&indpubnum=254802918413674&atk=1ba48hhnma1docsr
48,Pleasanton,CooperVision,US,"Thu, 23 Feb 2017 22:00:43 GMT",False,"Pleasanton, CA","Pleasanton, CA 94588",5 days ago,False,89cc7fe5abd7efae,Scientist II,37.68984,-121.897255,"indeed_clk(this,'9619');","Degree in Chemistry, <b>Chemical</b> <b>Engineering</b>, or related discipline. CooperVision, a unit of The Cooper Companies, Inc....",CooperVision,False,CA,,http://www.indeed.com/viewjob?jk=89cc7fe5abd7efae&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITyQpuYMg-H5DEw89SbZbXow&indpubnum=254802918413674&atk=1ba48hhnma1docsr
49,San Jose,Lam Research,US,"Sat, 18 Feb 2017 04:12:05 GMT",False,"San Jose, CA","San Jose, CA 95134",11 days ago,False,d8852c34c58b1e1d,Staff Process Engineer (67301),37.412086,-121.94505,"indeed_clk(this,'9619');","Minimum of 8 years of related experience with MS degree in chemistry, <b>chemical</b> <b>engineering</b>, material science or physics;...",Lam Research,False,CA,,http://www.indeed.com/viewjob?jk=d8852c34c58b1e1d&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITyQpuYMg-H5DEw89SbZbXow&indpubnum=254802918413674&atk=1ba48hhnma1docsr
50,San Diego,Planet Pharma,US,"Thu, 09 Feb 2017 17:14:15 GMT",False,"San Diego, CA","San Diego, CA 92121",19 days ago,True,624b447620c6bf26,"Research Associate, Consumables",32.892857,-117.1978,"indeed_clk(this,'89');","In chemistry, physics, materials science, <b>chemical</b> <b>engineering</b>, biomedical <b>engineering</b> or related field with 0 - 5 yrs experience....",Indeed,False,CA,,http://www.indeed.com/viewjob?jk=624b447620c6bf26&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITwArDhE2QTx5XCoqY3GGfnV&indpubnum=254802918413674&atk=1ba48hi6caf3abar
51,Irvine,Par Pharmaceutical an Endo International Company,US,"Tue, 14 Feb 2017 02:10:33 GMT",False,"Irvine, CA","Irvine, CA",15 days ago,False,2d25c02ae474d3d9,Associate Process Engineer,33.667583,-117.81868,"indeed_clk(this,'89');",§ Bachelor’s degree in <b>Chemical</b> <b>Engineering</b> or related field required. Process <b>engineering</b> duties within a single location....,Par Pharmaceutical an Endo International Company,False,CA,,http://www.indeed.com/viewjob?jk=2d25c02ae474d3d9&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITwArDhE2QTx5XCoqY3GGfnV&indpubnum=254802918413674&atk=1ba48hi6caf3abar
52,Long Beach,"City of Long Beach, CA",US,"Thu, 23 Feb 2017 01:08:38 GMT",False,"Long Beach, CA","Long Beach, CA",6 days ago,False,da9922c0b59e1b20,DIVISION ENGINEER,33.766483,-118.18681,"indeed_clk(this,'89');","Minimum qualifications for this position include having ten years of progressively challenging oil field experience managing complex projects, including 5 years...","City of Long Beach, CA",False,CA,,http://www.indeed.com/viewjob?jk=da9922c0b59e1b20&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITwArDhE2QTx5XCoqY3GGfnV&indpubnum=254802918413674&atk=1ba48hi6caf3abar
53,Berkeley,"ZymoChem, Inc.",US,"Tue, 31 Jan 2017 01:10:11 GMT",False,"Berkeley, CA","Berkeley, CA",29 days ago,True,2ef4b60c8a7ea032,"Research Associate, Metabolic Engineering",37.87088,-122.26923,"indeed_clk(this,'89');","BS or MS in bioengineering, molecular biology, biochemistry, <b>chemical</b> <b>engineering</b>, or a related discipline, with a minimum of 1 year research experience with an...",Indeed,False,CA,,http://www.indeed.com/viewjob?jk=2ef4b60c8a7ea032&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITwArDhE2QTx5XCoqY3GGfnV&indpubnum=254802918413674&atk=1ba48hi6caf3abar
54,Irvine,Skyworks,US,"Sun, 12 Feb 2017 23:44:45 GMT",False,"Irvine, CA","Irvine, CA",16 days ago,False,ef3095665561504c,Semicondcutor Electronic Packaging Engineer,33.667583,-117.81868,"indeed_clk(this,'89');","Minimum a associates Degree or equivalent in Material Science, Material Engineer, Mechanical <b>Engineering</b>, <b>Chemical</b> <b>Engineering</b>, or Package <b>Engineering</b>....",Skyworks Solutions,False,CA,,http://www.indeed.com/viewjob?jk=ef3095665561504c&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITwArDhE2QTx5XCoqY3GGfnV&indpubnum=254802918413674&atk=1ba48hi6caf3abar
