,city,company,country,date,expired,formattedLocation,formattedLocationFull,formattedRelativeTime,indeedApply,jobkey,jobtitle,latitude,longitude,onmousedown,snippet,source,sponsored,state,stations,url
579,San Jose,EY,US,"Thu, 16 Feb 2017 22:56:25 GMT",False,"San Jose, CA","San Jose, CA",12 days ago,False,8c35498643ccaba9,Artificial Intelligence Senior Scientist,37.337914,-121.89011,"indeed_clk(this,'3463');",Artificial Intelligence Senior Scientist - SAN006KK US-CA-San Jose It’s no exaggeration to say data analytics is transforming the traditional consulting,EY,False,CA,,http://www.indeed.com/viewjob?jk=8c35498643ccaba9&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_ucdzFBT70GHiiw7zakbTRo&indpubnum=254802918413674&atk=1ba47qp2aa1dnevi
580,Irvine,Blizzard Entertainment,US,"Tue, 07 Feb 2017 01:34:25 GMT",False,"Irvine, CA","Irvine, CA",22 days ago,False,228533525ad1e88a,"Senior Data Scientist, Business Intelligence",33.667583,-117.81868,"indeed_clk(this,'3463');","PhD from a top-tier university with a specialization in Machine Learning, <b>Statistics</b>, Applied Math, or in a related quantitative field....",Blizzard Entertainment,False,CA,,http://www.indeed.com/viewjob?jk=228533525ad1e88a&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_ucdzFBT70GHiiw7zakbTRo&indpubnum=254802918413674&atk=1ba47qp2aa1dnevi
581,San Francisco,Clara,US,"Fri, 10 Feb 2017 08:36:20 GMT",False,"San Francisco, CA","San Francisco, CA",18 days ago,False,7556b738370f2c4d,Growth Analyst,37.774727,-122.41758,"indeed_clk(this,'3463');","Your background is in <b>statistics</b> and experimental design. Bachelor's Degree in Business, Math, Engineering or another Quantitative field is required....",Clara,False,CA,,http://www.indeed.com/viewjob?jk=7556b738370f2c4d&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_ucdzFBT70GHiiw7zakbTRo&indpubnum=254802918413674&atk=1ba47qp2aa1dnevi
582,Berkeley,Aduro Biotech,US,"Tue, 14 Feb 2017 10:09:39 GMT",False,"Berkeley, CA","Berkeley, CA 94710",14 days ago,True,2a61828052a3dfca,Computational Scientist/Bioinformatician,37.852615,-122.29468,"indeed_clk(this,'3463');","PhD degree in <b>Statistics</b>, Biostatistics, Computer Science or Bioinformatics, and 5 years relevant experience. Berkeley, CA – USA....",Aduro Biotech,False,CA,,http://www.indeed.com/viewjob?jk=2a61828052a3dfca&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_ucdzFBT70GHiiw7zakbTRo&indpubnum=254802918413674&atk=1ba47qp2aa1dnevi
583,Los Angeles,tronc (formerly Tribune Publishing),US,"Thu, 17 Nov 2016 17:34:47 GMT",False,"Los Angeles, CA","Los Angeles, CA",30+ days ago,True,8113b2ac9f78a3a0,Social Media Marketing Data Analyst,34.052197,-118.24176,"indeed_clk(this,'3463');","Bachelor’s degree in <b>Statistics</b>, Math, or a Business discipline with a strongly quantitative foundation. Tronc (formerly Tribune Publishing) is seeking a ...",Indeed,False,CA,,http://www.indeed.com/viewjob?jk=8113b2ac9f78a3a0&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_ucdzFBT70GHiiw7zakbTRo&indpubnum=254802918413674&atk=1ba47qp2aa1dnevi
584,San Francisco,Metromile,US,"Sat, 18 Feb 2017 02:07:59 GMT",False,"San Francisco, CA","San Francisco, CA",11 days ago,True,0315c7ab50f38b1b,Senior Data Scientist,37.774727,-122.41758,"indeed_clk(this,'3463');","Advanced degree in a math-based discipline, PhD in computer science or <b>statistics</b> preferred. Metromile is a start-up that is disrupting the $185 billion car...",MetroMile,False,CA,,http://www.indeed.com/viewjob?jk=0315c7ab50f38b1b&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_ucdzFBT70GHiiw7zakbTRo&indpubnum=254802918413674&atk=1ba47qp2aa1dnevi
585,San Francisco,SoFi,US,"Thu, 12 Jan 2017 07:47:39 GMT",False,"San Francisco, CA","San Francisco, CA",30+ days ago,False,fd64da0e38271c8f,Big Data Analyst,37.774727,-122.41758,"indeed_clk(this,'3463');","BA/BS in a quantitative discipline like math, <b>statistics</b>, economics, computer science, the physical sciences, or social sciences with strong quantitative...",SoFi,False,CA,,http://www.indeed.com/viewjob?jk=fd64da0e38271c8f&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_ucdzFBT70GHiiw7zakbTRo&indpubnum=254802918413674&atk=1ba47qp2aa1dnevi
586,Glendale,DreamWorks Animation,US,"Sat, 25 Feb 2017 07:12:39 GMT",False,"Glendale, CA","Glendale, CA 91201",3 days ago,False,8f335e2eb2138834,R&D Shading Intern,34.157234,-118.28572,"indeed_clk(this,'3463');","Excellent math/physics background, courses in <b>statistics</b>, signal processing, rendering and 3D graphics desired....",DreamWorks Animation,False,CA,,http://www.indeed.com/viewjob?jk=8f335e2eb2138834&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_ucdzFBT70GHiiw7zakbTRo&indpubnum=254802918413674&atk=1ba47qp2aa1dnevi
587,Oakland,Kaiser Permanente,US,"Tue, 24 Jan 2017 00:59:46 GMT",False,"Oakland, CA","Oakland, CA",30+ days ago,False,9aae45bc39c036cc,Group Leader Data Consulting,37.802197,-122.26923,"indeed_clk(this,'3463');","Master's degree in economics, finance, health care administration, public health administration, <b>statistics</b>, mathematics, operations research, or related field...",Kaiser Permanente,False,CA,,http://www.indeed.com/viewjob?jk=9aae45bc39c036cc&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_ucdzFBT70GHiiw7zakbTRo&indpubnum=254802918413674&atk=1ba47qp2aa1dnevi
588,Los Angeles,Riot Games,US,"Sun, 06 Nov 2016 09:43:57 GMT",False,"Los Angeles, CA","Los Angeles, CA",30+ days ago,False,3fd81679ec989d6a,Analyst,34.052197,-118.24176,"indeed_clk(this,'3463');","You’re very comfortable with <b>statistics</b>, probability, and quantitative analysis methods that help you find insights that matter....",Riot Games,False,CA,,http://www.indeed.com/viewjob?jk=3fd81679ec989d6a&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_ucdzFBT70GHiiw7zakbTRo&indpubnum=254802918413674&atk=1ba47qp2aa1dnevi
589,Irvine,Citadel Servicing Corporation,US,"Thu, 23 Feb 2017 20:42:40 GMT",False,"Irvine, CA","Irvine, CA 92618",5 days ago,True,62263bd35f0aaffd,Staff Appraiser,33.63448,-117.719246,"indeed_clk(this,'3463');","This would include but is not limited to tax and assessment data, market <b>statistics</b> including vacancy, absorption, and other supply/demand factors, comparable...",Indeed,False,CA,,http://www.indeed.com/viewjob?jk=62263bd35f0aaffd&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_ucdzFBT70GHiiw7zakbTRo&indpubnum=254802918413674&atk=1ba47qp2aa1dnevi
590,Oakland,Kaiser Permanente,US,"Mon, 23 Jan 2017 18:59:21 GMT",False,"Oakland, CA","Oakland, CA",30+ days ago,False,22c2ee3e80b0a06f,Data Consultant (Healthcare-Quality),37.802197,-122.26923,"indeed_clk(this,'3463');","Bachelor's degree in economics, finance, health care administration, public health administration, <b>statistics</b>, mathematics, operations....",Kaiser Permanente,False,CA,,http://www.indeed.com/viewjob?jk=22c2ee3e80b0a06f&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_ucdzFBT70GHiiw7zakbTRo&indpubnum=254802918413674&atk=1ba47qp2aa1dnevi
591,San Jose,Nimble Storage,US,"Tue, 22 Nov 2016 03:39:20 GMT",False,"San Jose, CA","San Jose, CA 95134",30+ days ago,False,0fb11a9e37cd1781,Data Scientist,37.40502,-121.92944,"indeed_clk(this,'3463');","In Computer Science, <b>Statistics</b>, Mathematics, or related areas, with at least 3 years of experience in machine learning, data mining, and statistical analysis...",Nimble Storage,False,CA,,http://www.indeed.com/viewjob?jk=0fb11a9e37cd1781&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_ucdzFBT70GHiiw7zakbTRo&indpubnum=254802918413674&atk=1ba47qp2aa1dnevi
592,Torrance,UNIFY Financial Credit Union,US,"Tue, 24 Jan 2017 00:20:17 GMT",False,"Torrance, CA","Torrance, CA",30+ days ago,False,82c496eef62b3069,Process Improvement Analyst,33.835163,-118.33517,"indeed_clk(this,'3463');","Bachelor’s degree preferred (preferably in Business Administration, <b>Statistics</b>, Mathematics, Accounting, or Computer Science) or equivalent experience....",UNIFY Financial Credit Union,False,CA,,http://www.indeed.com/viewjob?jk=82c496eef62b3069&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_ucdzFBT70GHiiw7zakbTRo&indpubnum=254802918413674&atk=1ba47qp2aa1dnevi
593,Menlo Park,Exponent,US,"Sun, 18 Dec 2016 06:55:35 GMT",False,"Menlo Park, CA","Menlo Park, CA 94025",30+ days ago,False,b1859bffdc05c405,Scientist,37.481052,-122.17387,"indeed_clk(this,'3463');","(or MS degree with two years experience) in <b>Statistics</b>, Biostatistics, or a related field. Exponent is a leading engineering and scientific consulting firm....",Exponent,False,CA,,http://www.indeed.com/viewjob?jk=b1859bffdc05c405&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_ucdzFBT70GHiiw7zakbTRo&indpubnum=254802918413674&atk=1ba47qp2aa1dnevi
594,Fremont,Exnodes Inc.,US,"Mon, 06 Feb 2017 18:55:10 GMT",False,"Fremont, CA","Fremont, CA",22 days ago,True,08f517e98780dd90,Principal Scientist; Artificial Intelligence & Machine Learning,37.546703,-121.98351,"indeed_clk(this,'3463');","PhD in <b>statistics</b>, mathematics, computer science or closely related field. An ideal candidate will have a PhD in <b>statistics</b>, mathematics or computer science...",Indeed,False,CA,,http://www.indeed.com/viewjob?jk=08f517e98780dd90&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_ucdzFBT70GHiiw7zakbTRo&indpubnum=254802918413674&atk=1ba47qp2aa1dnevi
595,Los Angeles,Twentieth Century Fox,US,"Sat, 10 Dec 2016 01:04:36 GMT",False,"Los Angeles, CA","Los Angeles, CA",30+ days ago,False,181e8ab08f449212,"VP, Data Science & Engineering",34.052197,-118.24176,"indeed_clk(this,'3463');","PhD in <b>Statistics</b>, Data Science or related quantitative degree with 8+ years of working experience in data analytics....",Twentieth Century Fox,False,CA,,http://www.indeed.com/viewjob?jk=181e8ab08f449212&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_ucdzFBT70GHiiw7zakbTRo&indpubnum=254802918413674&atk=1ba47qp2aa1dnevi
596,Burlingame,Acumen LLC,US,"Fri, 09 Dec 2016 07:11:53 GMT",False,"Burlingame, CA","Burlingame, CA 94010",30+ days ago,False,02d0df4c59c138e5,Data and Policy Analyst - Statistical Programmer,37.59039,-122.34167,"indeed_clk(this,'3463');","<b>Statistics</b>, programming, policy writing, research methods documentation, or project management. Those applicants interested in focusing on statistical...",Acumen LLC,False,CA,,http://www.indeed.com/viewjob?jk=02d0df4c59c138e5&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_ucdzFBT70GHiiw7zakbTRo&indpubnum=254802918413674&atk=1ba47qp2aa1dnevi
597,San Francisco,Propeller Health,US,"Fri, 17 Feb 2017 07:58:42 GMT",False,"San Francisco, CA","San Francisco, CA",11 days ago,True,4866cdcda2dadd8e,Senior Data Scientist,37.774727,-122.41758,"indeed_clk(this,'3463');",You have a solid foundation in <b>statistics</b>. Why is this role important?...,Propeller Health,False,CA,,http://www.indeed.com/viewjob?jk=4866cdcda2dadd8e&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_ucdzFBT70GHiiw7zakbTRo&indpubnum=254802918413674&atk=1ba47qp2aa1dnevi
598,Palo Alto,Coupang,US,"Sun, 29 Jan 2017 06:50:36 GMT",False,"Palo Alto, CA","Palo Alto, CA",30 days ago,True,29019d71bcd33329,Sr. Machine Learning Data Scientist (Pricing Tools),37.43956,-122.14286,"indeed_clk(this,'3463');","PhD in Computer Science, Machine Learning, Mathematics, Operational Research, <b>Statistics</b> or a related quantitative field....",Coupang,False,CA,,http://www.indeed.com/viewjob?jk=29019d71bcd33329&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_ucdzFBT70GHiiw7zakbTRo&indpubnum=254802918413674&atk=1ba47qp2aa1dnevi
599,Palo Alto,Amazon Corporate LLC,US,"Sun, 29 Jan 2017 06:25:20 GMT",False,"Palo Alto, CA","Palo Alto, CA",30 days ago,False,1a9d4bab8d9825a8,"Sr. Research Scientist, AWS Greenfield Project",37.43956,-122.14286,"indeed_clk(this,'3463');","A PhD in CS machine learning, Operational research, <b>Statistics</b> or in a highly quantitative field. Machine learning has been strategic to Amazon from the early...",Amazon.com,False,CA,,http://www.indeed.com/viewjob?jk=1a9d4bab8d9825a8&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_ucdzFBT70GHiiw7zakbTRo&indpubnum=254802918413674&atk=1ba47qp2aa1dnevi
600,San Francisco,Uber,US,"Sat, 04 Feb 2017 04:08:14 GMT",False,"San Francisco, CA","San Francisco, CA 94105",25 days ago,False,9a9a8483a4acb1d0,Compensation Analyst,37.785713,-122.39011,"indeed_clk(this,'3719');","A strong background in Compensation, Mathematics, Finance, <b>Statistics</b> or Economics preferredExpert skills in Excel with regard to formulas and charting are...",Uber,False,CA,,http://www.indeed.com/viewjob?jk=9a9a8483a4acb1d0&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_ucdzFBT70GHiiw7zakbTRo&indpubnum=254802918413674&atk=1ba47qpaa1bt85tr
601,San Diego,"Illumina, Inc.",US,"Tue, 21 Feb 2017 23:50:21 GMT",False,"San Diego, CA","San Diego, CA",7 days ago,False,50eab2a6f3516736,Bioinformatics Scientist 1,32.714287,-117.15385,"indeed_clk(this,'3719');","Master’s degree or PhD in bioinformatics, biology, engineering, physical sciences, computer science, mathematics, <b>statistics</b>, or equivalent....","Illumina, Inc.",False,CA,,http://www.indeed.com/viewjob?jk=50eab2a6f3516736&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_ucdzFBT70GHiiw7zakbTRo&indpubnum=254802918413674&atk=1ba47qpaa1bt85tr
602,Santa Barbara,City of Santa Barbara,US,"Sat, 18 Feb 2017 04:44:17 GMT",False,"Santa Barbara, CA","Santa Barbara, CA 93101",11 days ago,False,bfed039401549629,Parking Enforcement Officer,34.42263,-119.70016,"indeed_clk(this,'3719');","Keep routine logs and statistics; Under general supervision, perform routine technical law enforcement duties related to parking enforcement and vehicle towing...",City of Santa Barbara,False,CA,,http://www.indeed.com/viewjob?jk=bfed039401549629&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_ucdzFBT70GHiiw7zakbTRo&indpubnum=254802918413674&atk=1ba47qpaa1bt85tr
603,Menlo Park,"GRAIL, Inc.",US,"Mon, 06 Feb 2017 23:37:15 GMT",False,"Menlo Park, CA","Menlo Park, CA",22 days ago,False,98195824ec292868,"PRINCIPAL/SENIOR STAFF SCIENTIST, TECHNOLOGY DEVELOPMENT",37.453297,-122.18132,"indeed_clk(this,'3719');","Collaborate closely with GRAIL’s teams, including our clinical, software, computational, operations, and <b>statistics</b>....","GRAIL, Inc.",False,CA,,http://www.indeed.com/viewjob?jk=98195824ec292868&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_ucdzFBT70GHiiw7zakbTRo&indpubnum=254802918413674&atk=1ba47qpaa1bt85tr
604,San Diego,Milliman,US,"Fri, 10 Feb 2017 21:50:17 GMT",False,"San Diego, CA","San Diego, CA",18 days ago,False,95f3f3d4b6c06fb6,Actuarial Analyst,32.714287,-117.15385,"indeed_clk(this,'3719');","Bachelors in Mathematics, <b>Statistics</b>, Actuarial Science, Economics, or related field. Analyzing data and producing reports using spreadsheets and databases....",Milliman,False,CA,,http://www.indeed.com/viewjob?jk=95f3f3d4b6c06fb6&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_ucdzFBT70GHiiw7zakbTRo&indpubnum=254802918413674&atk=1ba47qpaa1bt85tr
605,San Francisco,MUFG,US,"Wed, 08 Feb 2017 20:58:11 GMT",False,"San Francisco, CA","San Francisco, CA",20 days ago,False,d725ac6a4a4786c3,Credit Risk Analyst,37.774727,-122.41758,"indeed_clk(this,'3719');","Master’s Degree in a quantitative discipline including <b>Statistics</b>, Finance, Economics, Econometrics, Mathematics, or a related field (or foreign equivalent...",MUFG,False,CA,,http://www.indeed.com/viewjob?jk=d725ac6a4a4786c3&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_ucdzFBT70GHiiw7zakbTRo&indpubnum=254802918413674&atk=1ba47qpaa1bt85tr
606,Los Angeles,Los Angeles County Department of Human Resources,US,"Sat, 18 Feb 2017 09:34:13 GMT",False,"Los Angeles, CA","Los Angeles, CA",10 days ago,False,cf7de08577df445a,"INVESTIGATOR, D.A.",34.052197,-118.24176,"indeed_clk(this,'3719');","Performs office duties in support of investigations such as posting warrants, preparing form letters to misdemeanor suspects, recording measures taken to locate...",Los Angeles County Department of Human Resources,False,CA,,http://www.indeed.com/viewjob?jk=cf7de08577df445a&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_ucdzFBT70GHiiw7zakbTRo&indpubnum=254802918413674&atk=1ba47qpaa1bt85tr
607,Los Angeles,Criteo,US,"Tue, 29 Nov 2016 00:15:07 GMT",False,"Los Angeles, CA","Los Angeles, CA",30+ days ago,False,1bd6938fc1861c2f,Business Intelligence Analyst – Criteo Search,34.052197,-118.24176,"indeed_clk(this,'3719');","Acquire a deep understanding of our machine learning based technologyMaster our internal analytics and reporting tools (SQL, Hadoop, Excel, Tableau)Be creative...",Criteo,False,CA,,http://www.indeed.com/viewjob?jk=1bd6938fc1861c2f&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_ucdzFBT70GHiiw7zakbTRo&indpubnum=254802918413674&atk=1ba47qpaa1bt85tr
608,San Francisco,XCellAssay,US,"Thu, 19 Jan 2017 21:52:47 GMT",False,"San Francisco, CA","San Francisco, CA",30+ days ago,False,cf40daf44b8e78cb,Staff Research Associate,37.774727,-122.41758,"indeed_clk(this,'3719');",Knowledge of <b>statistics</b>. XCellAssay is pioneering innovative technologies that enable the low-cost measurement of hormones and hormone panels in ultra-low...,CA Institute for Quantitative Biosciences,False,CA,,http://www.indeed.com/viewjob?jk=cf40daf44b8e78cb&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_ucdzFBT70GHiiw7zakbTRo&indpubnum=254802918413674&atk=1ba47qpaa1bt85tr
609,San Francisco,Celgene Corporation,US,"Sat, 12 Nov 2016 05:19:28 GMT",False,"San Francisco, CA","San Francisco, CA 94158",30+ days ago,False,2ea69f8d2e4b650f,"Senior Scientist, Research Analytics (Bioinformatics)",37.766483,-122.39011,"indeed_clk(this,'3719');","Skilled in probability and <b>statistics</b>. Celgene is a global biopharmaceutical company leading the way in medical innovation to help patients live longer, better...",Celgene Corporation,False,CA,,http://www.indeed.com/viewjob?jk=2ea69f8d2e4b650f&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_ucdzFBT70GHiiw7zakbTRo&indpubnum=254802918413674&atk=1ba47qpaa1bt85tr
610,Sunnyvale,Parallel Machines,US,"Tue, 07 Feb 2017 23:59:53 GMT",False,"Sunnyvale, CA","Sunnyvale, CA 94085",21 days ago,True,e478d87b91c1b03e,Machine learning Software Engineer,37.386356,-121.9911,"indeed_clk(this,'3719');","MS/PhD in Computer Science, Mathematics, <b>Statistics</b> or Engineering. The company was founded in 2014 by a talented team with backgrounds in distributed systems,...",Indeed,False,CA,,http://www.indeed.com/viewjob?jk=e478d87b91c1b03e&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_ucdzFBT70GHiiw7zakbTRo&indpubnum=254802918413674&atk=1ba47qpaa1bt85tr
611,San Francisco,AdRoll,US,"Tue, 15 Nov 2016 20:07:13 GMT",False,"San Francisco, CA","San Francisco, CA 94103",30+ days ago,False,f6ac7915802befc9,Machine Learning Software Engineer,37.78171,-122.40838,"indeed_clk(this,'3719');","BS or MS (PhD preferred) in a quantitative field such as <b>Statistics</b>, Quantitative Finance, Computer Science, Physics or a related degree....",Adroll,False,CA,,http://www.indeed.com/viewjob?jk=f6ac7915802befc9&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_ucdzFBT70GHiiw7zakbTRo&indpubnum=254802918413674&atk=1ba47qpaa1bt85tr
612,San Francisco,Twitch,US,"Fri, 04 Nov 2016 06:05:32 GMT",False,"San Francisco, CA","San Francisco, CA",30+ days ago,False,6508c1312294970f,Data Analyst,37.774727,-122.41758,"indeed_clk(this,'3719');",<b>Statistics</b> and AB testing experience or knowledge is always a plus. Data is integral to all the decisions we make at Twitch - come join our growing team of data...,Twitch,False,CA,,http://www.indeed.com/viewjob?jk=6508c1312294970f&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_ucdzFBT70GHiiw7zakbTRo&indpubnum=254802918413674&atk=1ba47qpaa1bt85tr
613,Anaheim,Kaiser Permanente,US,"Thu, 23 Feb 2017 06:13:21 GMT",False,"Anaheim, CA","Anaheim, CA",5 days ago,False,06a0c5fd35d8bb57,Surgery Scheduling Clerk (Bilingual),33.835163,-117.91209,"indeed_clk(this,'3719');","Collects surgical service <b>statistics</b>. Under direct supervision, schedules patients for surgery....",Kaiser Permanente,False,CA,,http://www.indeed.com/viewjob?jk=06a0c5fd35d8bb57&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_ucdzFBT70GHiiw7zakbTRo&indpubnum=254802918413674&atk=1ba47qpaa1bt85tr
614,San Francisco,"Grammarly, Inc.",US,"Tue, 10 Jan 2017 08:24:37 GMT",False,"San Francisco, CA","San Francisco, CA",30+ days ago,False,00f11595f69dbcb4,"Data Analyst, Growth Marketing",37.774727,-122.41758,"indeed_clk(this,'3719');","A BA/BS degree in a quantitative field (mathematics, <b>statistics</b>, computer science, economics, etc.). Are you passionate about turning data into actionable...","Grammarly, Inc.",False,CA,,http://www.indeed.com/viewjob?jk=00f11595f69dbcb4&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_ucdzFBT70GHiiw7zakbTRo&indpubnum=254802918413674&atk=1ba47qpaa1bt85tr
615,Los Angeles,Connexity,US,"Mon, 30 Jan 2017 20:41:49 GMT",False,"Los Angeles, CA","Los Angeles, CA",29 days ago,False,a668b1337fac3d55,Sr. Data Scientist-Machine Learning Engineer,34.052197,-118.24176,"indeed_clk(this,'3719');","Master’s degree or equivalent in Computer Science, <b>Statistics</b>, or related field. Knowledge of machine learning, information retrieval, data mining, <b>statistics</b>,...",Connexity,False,CA,,http://www.indeed.com/viewjob?jk=a668b1337fac3d55&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_ucdzFBT70GHiiw7zakbTRo&indpubnum=254802918413674&atk=1ba47qpaa1bt85tr
616,Palo Alto,Stanford Health Care,US,"Sat, 18 Feb 2017 04:32:48 GMT",False,"Palo Alto, CA","Palo Alto, CA 94305",11 days ago,False,35d0d808e92ce3b7,Senior Staff Scientist - Stanford Clinical Genomics Service,37.417583,-122.15934,"indeed_clk(this,'3719');","Graduate Degree (Ph.D, M.S with considerable experience will be considered) in Computer Science/Engineering, Bioinformatics, Mathematics, <b>Statistics</b> and other...",Stanford Health Care,False,CA,,http://www.indeed.com/viewjob?jk=35d0d808e92ce3b7&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_ucdzFBT70GHiiw7zakbTRo&indpubnum=254802918413674&atk=1ba47qpaa1bt85tr
